profession,nation,created,count
Early Years Practitioner,England,2022-10-12,45.041666666666664
Early Years Practitioner,England,2022-10-13,45.0
Early Years Practitioner,England,2022-10-14,45.375
Early Years Practitioner,England,2022-10-15,44.041666666666664
Early Years Practitioner,England,2022-10-16,42.083333333333336
Early Years Practitioner,England,2022-10-17,42.28
Early Years Practitioner,England,2022-10-18,43.88
Early Years Practitioner,England,2022-10-19,44.57692307692308
Early Years Practitioner,England,2022-10-20,45.11538461538461
Early Years Practitioner,England,2022-10-21,44.11538461538461
Early Years Practitioner,England,2022-10-22,42.46153846153846
Early Years Practitioner,England,2022-10-24,42.16
Early Years Practitioner,England,2022-10-25,42.42307692307692
Early Years Practitioner,England,2022-10-26,42.23076923076923
Early Years Practitioner,England,2022-10-27,42.11538461538461
Early Years Practitioner,England,2022-10-28,42.34615384615385
Early Years Practitioner,England,2022-10-29,41.0
Early Years Practitioner,England,2022-10-30,39.69230769230769
Early Years Practitioner,England,2022-10-31,41.0
Early Years Practitioner,England,2022-11-01,41.666666666666664
Early Years Practitioner,England,2022-11-02,42.55555555555556
Early Years Practitioner,England,2022-11-03,43.18518518518518
Early Years Practitioner,England,2022-11-04,43.55555555555556
Early Years Practitioner,England,2022-11-05,41.77777777777778
Early Years Practitioner,England,2022-11-06,39.81481481481482
Early Years Practitioner,England,2022-11-07,40.214285714285715
Early Years Practitioner,England,2022-11-08,42.06896551724138
Early Years Practitioner,England,2022-11-09,42.51724137931034
Early Years Practitioner,England,2022-11-10,41.96551724137931
Early Years Practitioner,England,2022-11-11,42.827586206896555
Early Years Practitioner,England,2022-11-12,41.689655172413794
Early Years Practitioner,England,2022-11-13,40.10344827586207
Early Years Practitioner,England,2022-11-14,41.172413793103445
Early Years Practitioner,England,2022-11-15,43.724137931034484
Early Years Practitioner,England,2022-11-16,44.172413793103445
Early Years Practitioner,England,2022-11-17,44.41379310344828
Early Years Practitioner,England,2022-11-18,44.37931034482759
Early Years Practitioner,England,2022-11-19,43.13793103448276
Early Years Practitioner,England,2022-11-20,42.48275862068966
Early Years Practitioner,England,2022-11-21,43.724137931034484
Early Years Practitioner,England,2022-11-22,43.63333333333333
Early Years Practitioner,England,2022-11-23,44.46666666666667
Early Years Practitioner,England,2022-11-24,44.96666666666667
Early Years Practitioner,England,2022-11-25,45.1
Early Years Practitioner,England,2022-11-26,43.733333333333334
Early Years Practitioner,England,2022-11-27,41.2
Early Years Practitioner,England,2022-11-28,42.2
Early Years Practitioner,England,2022-11-29,44.266666666666666
Early Years Practitioner,England,2022-11-30,43.86666666666667
Early Years Practitioner,England,2022-12-01,44.4
Early Years Practitioner,England,2022-12-02,43.0
Early Years Practitioner,England,2022-12-03,40.93333333333333
Early Years Practitioner,England,2022-12-04,39.36666666666667
Early Years Practitioner,England,2022-12-05,40.4
Early Years Practitioner,England,2022-12-06,41.9
Early Years Practitioner,England,2022-12-07,41.8
Early Years Practitioner,England,2022-12-08,40.63333333333333
Early Years Practitioner,England,2022-12-09,40.333333333333336
Early Years Practitioner,England,2022-12-11,37.827586206896555
Early Years Practitioner,England,2022-12-12,38.10344827586207
Early Years Practitioner,England,2022-12-13,40.0
Early Years Practitioner,England,2022-12-14,39.62068965517241
Early Years Practitioner,England,2022-12-15,38.6551724137931
Early Years Practitioner,England,2022-12-16,37.793103448275865
Early Years Practitioner,England,2022-12-17,36.03448275862069
Early Years Practitioner,England,2022-12-18,33.96551724137931
Early Years Practitioner,England,2022-12-19,35.03448275862069
Early Years Practitioner,England,2022-12-20,36.241379310344826
Early Years Practitioner,England,2022-12-21,36.13793103448276
Early Years Practitioner,England,2022-12-22,34.96551724137931
Early Years Practitioner,England,2022-12-23,33.58620689655172
Early Years Practitioner,England,2022-12-24,31.413793103448278
Early Years Practitioner,England,2022-12-26,30.821428571428573
Early Years Practitioner,England,2022-12-27,30.821428571428573
Early Years Practitioner,England,2022-12-28,30.035714285714285
Early Years Practitioner,England,2022-12-29,28.25
Early Years Practitioner,England,2022-12-30,27.357142857142858
Early Years Practitioner,England,2023-01-01,24.444444444444443
Early Years Practitioner,England,2023-01-02,24.333333333333332
Early Years Practitioner,England,2023-01-03,26.555555555555557
Early Years Practitioner,England,2023-01-04,27.59259259259259
Early Years Practitioner,England,2023-01-05,27.555555555555557
Early Years Practitioner,England,2023-01-06,28.85185185185185
Early Years Practitioner,England,2023-01-07,26.88888888888889
Early Years Practitioner,England,2023-01-08,25.22222222222222
Early Years Practitioner,England,2023-01-09,28.928571428571427
Early Years Practitioner,England,2023-01-10,32.535714285714285
Early Years Practitioner,England,2023-01-11,33.535714285714285
Early Years Practitioner,England,2023-01-12,33.67857142857143
Early Years Practitioner,England,2023-01-13,34.357142857142854
Early Years Practitioner,England,2023-01-14,32.92857142857143
Early Years Practitioner,England,2023-01-15,31.821428571428573
Early Years Practitioner,England,2023-01-16,31.964285714285715
Early Years Practitioner,England,2023-01-17,34.357142857142854
Early Years Practitioner,England,2023-01-18,35.107142857142854
Early Years Practitioner,England,2023-01-19,34.92857142857143
Early Years Practitioner,England,2023-01-20,35.642857142857146
Early Years Practitioner,England,2023-01-21,35.464285714285715
Early Years Practitioner,England,2023-01-22,35.107142857142854
Early Years Practitioner,England,2023-01-23,36.857142857142854
Early Years Practitioner,England,2023-01-24,37.3448275862069
Early Years Practitioner,England,2023-01-25,38.172413793103445
Early Years Practitioner,England,2023-01-26,40.13793103448276
Early Years Practitioner,England,2023-01-27,41.3448275862069
Early Years Practitioner,England,2023-01-28,40.93103448275862
Early Years Practitioner,England,2023-01-29,40.96551724137931
Early Years Practitioner,England,2023-01-30,40.36666666666667
Early Years Practitioner,England,2023-01-31,42.43333333333333
Early Years Practitioner,England,2023-02-01,44.4
Early Years Practitioner,England,2023-02-02,43.733333333333334
Early Years Practitioner,England,2023-02-03,43.7
Early Years Practitioner,England,2023-02-04,42.3
Early Years Practitioner,England,2023-02-05,39.56666666666667
Early Years Practitioner,England,2023-02-06,41.3
Early Years Practitioner,England,2023-02-07,43.46666666666667
Early Years Practitioner,England,2023-02-08,40.63333333333333
Early Years Practitioner,England,2023-02-09,38.53333333333333
Early Years Practitioner,England,2023-02-10,38.266666666666666
Early Years Practitioner,England,2023-02-11,36.3
Early Years Practitioner,England,2023-02-12,34.733333333333334
Early Years Practitioner,England,2023-02-13,35.833333333333336
Early Years Practitioner,England,2023-02-14,36.7
Early Years Practitioner,England,2023-02-15,37.7
Early Years Practitioner,England,2023-02-16,37.233333333333334
Early Years Practitioner,England,2023-02-17,36.1
Early Years Practitioner,England,2023-02-18,34.96666666666667
Early Years Practitioner,England,2023-02-19,33.166666666666664
Early Years Practitioner,England,2023-02-20,34.333333333333336
Early Years Practitioner,England,2023-02-21,36.6
Early Years Practitioner,England,2023-02-22,36.53333333333333
Early Years Practitioner,England,2023-02-23,36.46666666666667
Early Years Practitioner,England,2023-02-24,36.96666666666667
Early Years Practitioner,England,2023-02-25,35.233333333333334
Early Years Practitioner,England,2023-02-26,33.86666666666667
Early Years Practitioner,England,2023-02-27,35.233333333333334
Early Years Practitioner,England,2023-02-28,36.86666666666667
Early Years Practitioner,England,2023-03-01,37.7
Early Years Practitioner,England,2023-03-02,36.93333333333333
Early Years Practitioner,England,2023-03-03,37.4
Early Years Practitioner,England,2023-03-04,35.96666666666667
Early Years Practitioner,England,2023-03-05,33.733333333333334
Early Years Practitioner,England,2023-03-06,35.233333333333334
Early Years Practitioner,England,2023-03-07,36.9
Early Years Practitioner,England,2023-03-08,37.13333333333333
Early Years Practitioner,England,2023-03-09,37.166666666666664
Early Years Practitioner,England,2023-03-10,38.13333333333333
Early Years Practitioner,England,2023-03-11,36.86666666666667
Early Years Practitioner,England,2023-03-12,35.46666666666667
Early Years Practitioner,England,2023-03-13,37.1
Early Years Practitioner,England,2023-03-14,40.06666666666667
Early Years Practitioner,England,2023-03-15,41.166666666666664
Early Years Practitioner,England,2023-03-16,42.233333333333334
Early Years Practitioner,England,2023-03-17,42.166666666666664
Early Years Practitioner,England,2023-03-18,40.46666666666667
Early Years Practitioner,England,2023-03-19,39.56666666666667
Early Years Practitioner,England,2023-03-20,41.3
Early Years Practitioner,England,2023-03-21,42.96666666666667
Early Years Practitioner,England,2023-03-22,43.7
Early Years Practitioner,England,2023-03-23,44.1
Early Years Practitioner,England,2023-03-24,43.96666666666667
Early Years Practitioner,England,2023-03-25,42.63333333333333
Early Years Practitioner,England,2023-03-26,41.3
Early Years Practitioner,Northern Ireland,2021-05-06,1.0
Early Years Practitioner,Northern Ireland,2021-08-11,2.0
Early Years Practitioner,Northern Ireland,2021-09-24,1.0
Early Years Practitioner,Northern Ireland,2022-04-25,1.0
Early Years Practitioner,Northern Ireland,2022-05-20,1.0
Early Years Practitioner,Northern Ireland,2022-08-23,1.0
Early Years Practitioner,Northern Ireland,2022-11-17,1.0
Early Years Practitioner,Northern Ireland,2022-12-16,1.0
Early Years Practitioner,Scotland,2021-04-16,1.0
Early Years Practitioner,Scotland,2021-04-24,1.0
Early Years Practitioner,Scotland,2021-05-13,1.0
Early Years Practitioner,Scotland,2021-05-25,1.0
Early Years Practitioner,Scotland,2021-06-21,1.0
Early Years Practitioner,Scotland,2021-06-25,1.0
Early Years Practitioner,Scotland,2021-07-05,1.0
Early Years Practitioner,Scotland,2021-07-21,1.0
Early Years Practitioner,Scotland,2021-08-06,1.0
Early Years Practitioner,Scotland,2021-09-03,1.5
Early Years Practitioner,Scotland,2021-09-14,1.5
Early Years Practitioner,Scotland,2021-10-12,1.0
Early Years Practitioner,Scotland,2021-10-18,1.5
Early Years Practitioner,Scotland,2021-10-22,1.3333333333333333
Early Years Practitioner,Scotland,2021-10-26,1.5
Early Years Practitioner,Scotland,2021-10-28,1.6
Early Years Practitioner,Scotland,2021-11-03,1.5
Early Years Practitioner,Scotland,2021-11-05,1.4285714285714286
Early Years Practitioner,Scotland,2021-11-10,1.375
Early Years Practitioner,Scotland,2021-11-18,1.2857142857142858
Early Years Practitioner,Scotland,2021-11-23,1.2857142857142858
Early Years Practitioner,Scotland,2021-11-29,1.0
Early Years Practitioner,Scotland,2021-12-17,1.0
Early Years Practitioner,Scotland,2022-02-04,1.0
Early Years Practitioner,Scotland,2022-02-08,1.0
Early Years Practitioner,Scotland,2022-02-16,1.0
Early Years Practitioner,Scotland,2022-02-21,1.0
Early Years Practitioner,Scotland,2022-03-03,1.0
Early Years Practitioner,Scotland,2022-03-08,1.2
Early Years Practitioner,Scotland,2022-03-25,1.6666666666666667
Early Years Practitioner,Scotland,2022-03-30,1.5
Early Years Practitioner,Scotland,2022-04-27,1.0
Early Years Practitioner,Scotland,2022-05-13,1.0
Early Years Practitioner,Scotland,2022-05-22,1.3333333333333333
Early Years Practitioner,Scotland,2022-06-21,1.0
Early Years Practitioner,Scotland,2022-06-30,1.0
Early Years Practitioner,Scotland,2022-07-01,1.0
Early Years Practitioner,Scotland,2022-07-08,1.0
Early Years Practitioner,Scotland,2022-07-12,1.0
Early Years Practitioner,Scotland,2022-07-14,1.1666666666666667
Early Years Practitioner,Scotland,2022-07-19,1.1428571428571428
Early Years Practitioner,Scotland,2022-07-27,1.1428571428571428
Early Years Practitioner,Scotland,2022-07-29,1.125
Early Years Practitioner,Scotland,2022-08-03,1.1428571428571428
Early Years Practitioner,Scotland,2022-08-04,1.125
Early Years Practitioner,Scotland,2022-08-17,1.0
Early Years Practitioner,Scotland,2022-08-26,1.0
Early Years Practitioner,Scotland,2022-09-08,1.0
Early Years Practitioner,Scotland,2022-09-27,1.0
Early Years Practitioner,Scotland,2022-10-10,1.0
Early Years Practitioner,Scotland,2022-10-26,1.3333333333333333
Early Years Practitioner,Scotland,2022-11-08,1.3333333333333333
Early Years Practitioner,Scotland,2022-11-10,1.6666666666666667
Early Years Practitioner,Scotland,2022-11-11,1.5
Early Years Practitioner,Scotland,2022-11-22,1.4
Early Years Practitioner,Scotland,2022-12-01,1.2
Early Years Practitioner,Scotland,2022-12-05,1.1666666666666667
Early Years Practitioner,Scotland,2023-01-12,1.0
